@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {news,noise,relevant}


@DATA
'causa zika saber tão pouco lichando pra olimpíada',news
'temer ataca guerra químico contra povo pulverizar inseticido avião motivo mosquito sorrir url',news
'retweet liga planeta bactéria wolbachia reduz transmissão zika url',news
'escalei sc zika vírus rodada numeral cartola fc podem copiar porque ir mitar cartolafc url',news
'retweet liga planeta vacina contra zika testado partir novemb url',news
'retweet quarto mundo golfe desiste olimpíada medo vírus zika url quer ver pro buraco',news
'picada zika signo agora consigo parar ler sobre signo',noise
'blog alerta seridó vacina contra zika testado sucesso ca url',news
'retweet liga planeta plano saúde cobrir teste zika url',news
'retweet liga planeta notificação caso zika caem numeral numeral mês url',news
'retweet liga planeta teste rápido zika passa avaliação qualid url',news
'wpp tá parado foco d mosquito dengue',noise
'blog leandro leite velocista jamaicano contrai vírus zika url',news
'blog leandro leite líder ranking mundial golfe desiste olimpíada zika vírus url',news
'“armadilha biodegradável captura mosquito vetor dengue febre amarela urbano zika url',news
'retweet joo kléber cuidado negócio mosquito dengue brincadeira vocenatv',noise
'retweet jerry falar um mosquito picando menino dizer zika vírus funny mano vc mt zoeiro numeral hno',noise
'ai zika pego controlo poder ligar televisão',noise
'retweet parar registrar numeral mil caso dengue numeral º semestre destaque belém url url',news
'vc lembrar grande medo pessoa piolho nao zika viru',noise
'retweet pernambuco zika vírus',noise
'vender repelente aedesaegypti brazil url',news
'mano raphaela zika dm beija garoto kķkj',noise
'cara medo competir olimpíada porque medo zika viru imagino descobre aqui bolsonaro tb',noise
'retweet beijo tiriça url',noise
'comitê executivo opa receber informação sobre surto zika avança novo estratégia controlo ar url',news
'zika homem vida:notes: :green_heart:',noise
'cara desistir olimpíada causa violência entendo acho justo agora medo zika pqp',news
'tonto c mosquito atazanando vida preciso repelente urgente alergia ainda ir pegar zika',relevant
'alguém explico porque governo comprar carro nissan adesivar c propaganda d combate dengue olimpíada nissan',news
'deus céu ruim pegar zika vírus :disappointed:',relevant
'sinto morder mosquito dengue braco ardendo :broken_heart:',relevant
'peguei doença zika signo',noise
'hoje falei garçonete centro rio dizer pego zika através exata noção gravidade desta gripe',noise
'retweet ciência negócio brasileiro geral odeu url',news
'retweet resumo jogo madson acertar ultimo lateral ano aislan ta zika viru coitado j santo',noise
'mano zika viru parada tensa caralho',news
'retweet feminismo novo surto dengue apoio folha sim paulo',noise
'professor americano dizer relação sexual aumentar transmissão vírus zika url',news
'retweet cear registro numeral morte dengue confirma numeral mil caso estado totaliza oito morte numeral ser url',news
'retweet número numeral golfe desiste olimpíada rio medo vírus zika url url',news
'falta ar tá matando todo fudido deus livre febre garganta ruim nariz entupido sair lá zika',relevant
'retweet zika viru poder transmitido saliva beijo pessoa cuspir mim porque beija noil beija :broken_heart:',noise
'numeral jogador golfe desistir olimpiado causa zika algum esporte todo debandar problema viru',noise
'retweet operaçãoretweet sc numeral º caso chikungunya contrair dentro estado numeral url betalab',news
'povo estado islâmico vir cá causa zika logo soltar comunicar avisando',noise
'ir zika vírus chororo feliz aniversário cada ano url',news
'cientista desenvolver vacina contra zika cientista escola medicina harvard estado unido d url',news
'gostar vídeo url playlist funk zika vírus parte numeral',news
'algum caso zika viru animal',relevant
'vit acha escola publico gente oculo zika viru arma måo',noise
'retweet junte luta contra zika dengue numeral proteja casa sbp numeral use repelex sair numeral elimine água parada numeral',noise
'retweet zika vírus',noise
'i numeral gornascimento numeral sc numeral º caso chikungunya contrair dentro estado numeral santo url i numeral gornascimento',news
'sc numeral º caso chikungunya contrair dentro estado numeral notícia',news
'retweet chegar questão numeral tá lendo vaga lume matou tigre dengue causa café pap',noise
'vário zika vírus rua',noise
'retweet operacaobetalab primeiro bebê microcefalia ligar zika vírus nasce flórido reuter u url',news
'retweet operacaobetalab vacina contra zika testado sucesso camundongo grupo cientista url',news
'zika viru poder vim',noise
'falar rápido quê dizer sobre medicamento contra indicado caso suspeito dengue masterchefbr :joy:',noise
'zika vírus afastar',noise
'retweet estudo ir monitorar infecção zika vírus acompanhando numeral mil gestante bebês pré natal url',news
'retweet timbetalab caso confirmado dengue aumentar guajar dizer nuvepa dois mês numeral novo url',news
'pro port zika vírus brasil numeral pe aumento significativo número caso url',news
'pro port microcefalia eua numeral fl ex haiti associação vírus zika url',news
'retweet :joy: :joy: :joy: :joy: zika favela',noise
'acho nessa crise pegando zika chikungunya moda imagino virose funny',noise
'retweet luta contra aede matéria revista apm sobre comitê civil combate dengue url',news
'zika vírus ataca novamente url',news
'tibau notícia homem fazer exame dengue descobre grávido assu url',news
'retweet zika disparo demanda aborto américo latino url',news
'retweet projeto pesquisa microsoft poder ajudar monitorar expansão zika url url',news
'cidade muito gente diagnosticado zika viru chikungunya dengue joelho doendo ja penso posso estar doente tbm:cry:',relevant
'zika ir médico',relevant
'gostar vídeo url zika vírus arma biológico controlo populacional',news
'zika vírus arma biológico controlo populacional lenda sin url',news
'retweet beleza mosquito dengue',noise
'digo parece jogar golfe causa medo zika competir qualquer outro modalidade esportivo superfície terrestre',news
'retweet vacina contra vírus zika mostra ação teste animal url',news
'retweet exército auxilia fiscalização contra dengue novo hamburgo url',news
'saleté viru zika',noise
'deixe ver hum golfista desistir causa zika certo url',news
'retweet estimativa número pessoa infectado zika picada mosquito durante olimpíada rio url',news
'democrata eua bloquear projeto combater zika url',news
'caixa chocolate agora bom ne funny bom sexo pai niko zika funny',noise
'retweet lei tb permite entrada forçada imóvel temer contraria técnico permite avião jogar inseticido contra aede url',news
'zika viru quer entrar corpo dessa desgraça empreguete cu',noise
'dever inventar repelente gente falso do zika',noise
'consigo entender pessoal acha grande preocupação olimpíada zika',news
'retweet cuidado secretaria saúde confirma numeral novo caso dengue bauru sp url url',news
'zika vírus amor deus coitado vírus cara retardo mental saber lá',noise
'temer contraria técnico permite avião jogar inseticido contra aede notícia meio ambiente url',news
'gostaria falar tô dor bíceps causa academia verdade dever chikungunya',relevant
'universal promete “repelente fé” contra mosquito dengue “temos cura proteção” url',news
'retweet serenidade rosto pessoa medo zika viru vampireattraction numeral url',news
'remédio tradicional contra vírus zika repelente penalty',noise
'juizdefor jfclipping destaques cientista desenvolver vacina contra zika eficaz animal ciência saúde url',news
'retweet seleção eua reúne novo york rechaça medo vírus zika url',news
'funny mano vidal retardado mandar numeral áudio falandoesse medicamento contra indicado caso suspeito dengue',noise
'aislan ta zika viru possível fdp pedreiro zagueiro',noise
'sucesso teste rato renovar esperança obter vacina contra zika resultado impressionante d url',news
'todo vez alguem ver foto zika viru quase morro vergonha jziajsisnskamd',noise
'mosquito dengue',relevant
'povo porto alegre tá tão parado ir dar mosquito dengue meio daqui pouco',noise
'relevante legislação caso microcefalia decorrente aedesaegypti law saudepublico url',news
'secretaria saúde paraná confirma morte dengue url url',news
'caminhodopodio fazer campanha contra olimpíada rio usando zika tvz porque turner ir assistir progr',news
'saber vacilação tá matando zika vírus',noise
'único vez fiquei entrar internet causa dengue',relevant
'religião alguém proibir matar mosquito dengue zika jainismo',noise
'problema microfone problema figurino doença zika vírus difícil saber lauren cada falar coisa',noise
'retweet vida tá tão parada daqui pouco ir dar larva mosquito dengue',noise
'lei permite ingresso forçado imóvel combate dengue zika chikungunya url',news
'fazer numeral semana pé dói causa zika',relevant
'faltavo ser picada mosquito dengue',relevant
'mosquito puta sim askbelieber url',news
'jamaico confirma primer caso zika url',news
'diálogo real amigo numeral inglaterra sair ue agora amigo numeral homem mora preocupa chikungunya',noise
'retweet plano saúde obrigado cobrir teste detectar vírus zika url url',news
'retweet operacaobetalab caso confirmado zika pe quintuplicar semana segundo s laboratório divulg url',news
'retweet fórum combate agrotóxico repudia pulverização aéreo contra mosquito dengue url',news
'dengue cheio caso aí',noise
'brazil butantan partner with u s zika vaccine by lise alve senior contributing reporter paulo url',news
'amigo adorar foto nao pq olha perna zika vírus:joy: :joy: :joy: url',noise
'início pensar dengue p s medico analisar ver reação resfenol tomei gripe',relevant
'fulan desiste ver rio causa zika parece país todo né conheço alma pegar moro foco aede',news
'mordido mosquito dengue askbelieber',relevant
'quer matar povo mosquito ir falar né url',noise
'suspeito dengue',relevant
'criadouro mosquito dengue sesc vila mariana url',relevant
'retweet atriz americano desiste ver pra olimpíada medo zika vírus url',news
'fazer paródia novela numeral mosquito fantasiado coronel antônio fagunde nome velho chikungunya fikadico',noise
'aqui mosquito dengue vez kjfgjk',relevant
'golfista desiste olimpíada zika hepatite malária cachumba febre amarela dst url',news
'nasce primeiro bebê microcefalia vincular zika flórido',news
'flórido numeral º caso bebê microcefalia vírus zika url',news
'mesmo semana interino veto isenção repelente contra dengue url',news
'numeral ir bom zika viru impeachment limite internet fixa estado islamico dolar quase numeral real gripe h numeral n numeral acho tá bom',noise
